brand,model,city,km,price
2022 Nissan,Qashqai,Saint-Constant · QC,41666.0,25999.0
2015 Honda,Accord Sedan,Cowansville · QC,108316.0,21484.0
2021 Kia,Seltos,Mascouche · QC,44676.0,26996.0
2020 Hyundai,Kona,Saint-Hubert · QC,93312.0,22449.0
2018 Hyundai,Accent,Cowansville · QC,20928.0,20984.0
2012 Mazda,Mazda3,Granby · QC,162101.0,6995.0
2017 Kia,Sportage,Saint-Hubert · QC,85982.0,18999.0
2018 Chevrolet,Camaro,Saint-Hubert · QC,55446.0,41999.0
2016 Nissan,Rogue,Saint-Constant · QC,111946.0,15999.0
2021 Mazda,Mazda3,Mascouche · QC,20479.0,27995.0
2018 Bmw,X1,Laval · QC,73876.0,22999.0
2019 Toyota,C-HR,Laval · QC,53370.0,23499.0
2020 Honda,Civic,Laval · QC,61814.0,22999.0
2021 Toyota,Corolla,Laval · QC,57780.0,22999.0
2017 Kia,Sorento,Saint-Hubert · QC,109007.0,19949.0
2022 Toyota,Corolla,Saint-Constant · QC,58561.0,24499.0
2019 Nissan,Kicks,Saint-Constant · QC,81407.0,19499.0
2019 Dodge,Grand Caravan,Saint-Hubert · QC,74853.0,24499.0
2020 Ford,Explorer,Cowansville · QC,92224.0,44984.0
2023 Kia,Forte,Saint-Constant · QC,9239.0,25949.0
2020 Nissan,Kicks,Saint-Hubert · QC,87127.0,21449.0
2023 Nissan,Rogue,Mascouche · QC,4659.0,39995.0
2019 Mitsubishi,Eclipse Cross,Saint-Hubert · QC,111839.0,20499.0
2022 Tesla,Model Y,Saint-Constant · QC,82484.0,49999.0
2019 Honda,CR-V,Cowansville · QC,156690.0,22984.0
2022 Chevrolet,Trailblazer,Mascouche · QC,53401.0,28995.0
2020 Toyota,RAV4,Laval · QC,118039.0,25499.0
2020 Land Rover,Range Rover Sport,Saint-Hubert · QC,88339.0,57999.0
2021 Chevrolet,Malibu,Laval · QC,82174.0,21499.0
2021 Infiniti,Qx50,Cowansville · QC,79532.0,33984.0
2020 Kia,Forte,Saint-Jerome · QC,61160.0,18985.0
2018 Volvo,XC90,Laval · QC,109809.0,31999.0
2018 Nissan,Versa Note,Saint-Hubert · QC,113169.0,14999.0
2018 Hyundai,Tucson,Laval · QC,106659.0,22449.0
2021 Hyundai,Venue,Laval · QC,77717.0,20999.0
2016 Nissan,Rogue,Laval · QC,145361.0,14499.0
2021 Hyundai,Elantra,Saint-Constant · QC,82123.0,22999.0
2024 Mazda,CX-5,Laval · QC,5565.0,37999.0
2015 Ram,1500,Saint-Constant · QC,133733.0,24999.0
2022 Mazda,MX-30,Mascouche · QC,15769.0,24995.0
2021 Toyota,Camry,Saint-Constant · QC,91664.0,23999.0
2023 Nissan,Sentra,Mascouche · QC,8462.0,27995.0
2016 Mitsubishi,Outlander,Laval · QC,108162.0,20949.0
2018 Subaru,Wrx,Cowansville · QC,97433.0,32995.0
2022 Hyundai,IONIQ 5,Mascouche · QC,62373.0,38995.0
2021 Volkswagen,Golf,Saint-Hubert · QC,80666.0,23299.0
2020 Volvo,XC90,Saint-Hubert · QC,73347.0,34999.0
2020 Nissan,Qashqai,Mascouche · QC,30267.0,25995.0
2021 Chevrolet,Trailblazer,Mascouche · QC,66996.0,24995.0
2020 Chevrolet,Spark,Mascouche · QC,58505.0,16995.0
2019 Honda,CR-V,Saint-Hubert · QC,81953.0,27949.0
2023 Ford,F-150,Cowansville · QC,134.0,71995.0
2021 Mitsubishi,RVR,Mascouche · QC,33955.0,21995.0
2022 Mazda,MX-30,Mascouche · QC,10166.0,24995.0
2021 Chrysler,Pacifica,Saint-Constant · QC,86852.0,31499.0
2020 Ford,EDGE,Laval · QC,116128.0,23449.0
2022 Mazda,MX-30,Mascouche · QC,29884.0,24995.0
2022 Mitsubishi,RVR,Mascouche · QC,11304.0,27995.0
2021 Hyundai,Elantra,Saint-Hubert · QC,80607.0,22999.0
2017 Mercedes-Benz,CLA,Saint-Constant · QC,46826.0,24499.0
2016 Bmw,X1,Saint-Hubert · QC,101764.0,18999.0
2021 Hyundai,Elantra,Saint-Constant · QC,81042.0,22999.0
2021 Nissan,Sentra,Mascouche · QC,21507.0,21995.0
2023 Nissan,Kicks,Saint-Hubert · QC,25074.0,23949.0
2021 Nissan,Sentra,Saint-Hubert · QC,62638.0,22499.0
2019 Audi,A3,Saint-Hubert · QC,46932.0,25949.0
2016 Dodge,Grand Caravan,Saint-Hubert · QC,99116.0,19949.0
2016 Audi,A4,Cowansville · QC,87289.0,22984.0
2020 Buick,Encore,Mascouche · QC,46891.0,23995.0
2022 Hyundai,Tucson,Mascouche · QC,34294.0,27995.0
2020 Hyundai,Kona,Saint-Constant · QC,90150.0,22499.0
2020 Mitsubishi,Eclipse Cross,Laval · QC,72368.0,20999.0
2021 Nissan,Rogue,Mascouche · QC,31019.0,27995.0
2017 Audi,Q5,Laval · QC,121661.0,20999.0
2021 Hyundai,Tucson,Mascouche · QC,43015.0,25995.0
2022 Gmc,Sierra 1500,Mascouche · QC,14473.0,68995.0
2020 Nissan,Sentra,Laval · QC,32214.0,20499.0
2020 Ford,F-150,Mascouche · QC,48944.0,44995.0
2021 Dodge,Charger,Laval · QC,75170.0,31999.0
2021 Mazda,CX-5,Mascouche · QC,47289.0,26995.0
2023 Hyundai,Sonata,Mascouche · QC,14372.0,41995.0
2021 Volkswagen,Jetta,Laval · QC,44571.0,24999.0
2021 Nissan,Rogue,Mascouche · QC,46556.0,25995.0
2017 Kia,Soul,Laval · QC,102945.0,16449.0
2022 Gmc,Sierra 1500 LTD,Mascouche · QC,62376.0,39995.0
2021 Toyota,Corolla,Laval · QC,96733.0,21999.0
2022 Kia,Sportage,Mascouche · QC,30870.0,29995.0
2021 Mazda,Mazda3 Sport,Saint-Hubert · QC,65104.0,26449.0
2021 Chevrolet,Trailblazer,Mascouche · QC,56056.0,28995.0
2015 Nissan,Versa Note,Cowansville · QC,123354.0,11995.0
2018 Infiniti,Qx60,Laval · QC,84232.0,24999.0
2016 Kia,Sportage,Laval · QC,89159.0,17999.0
2017 Subaru,Forester,Saint-Hubert · QC,108375.0,18999.0
2022 Nissan,Kicks,Mascouche · QC,32.0,27500.0
2022 Mazda,MX-30,Mascouche · QC,11709.0,26995.0
2018 Bmw,X2,Saint-Constant · QC,110798.0,24499.0
2019 Ram,2500 BIG HORN,Pincourt · QC,140000.0,50537.0
2018 Subaru,Wrx,Laval · QC,97688.0,23999.0
2021 Hyundai,Santa Fe,Mascouche · QC,49122.0,35995.0
2023 Ford,Mustang Mach-E,Cowansville · QC,14.0,72995.0
2019 Kia,Rio,Laval · QC,56762.0,18999.0
2022 Kia,Niro,Mascouche · QC,32405.0,35995.0
2021 Volvo,XC60,Mascouche · QC,53223.0,46995.0
2021 Chrysler,Pacifica,Saint-Hubert · QC,98751.0,30999.0
2020 Mazda,CX-3,Saint-Constant · QC,97363.0,22499.0
2017 Nissan,Versa Note,Saint-Constant · QC,88766.0,14499.0
2021 Nissan,Versa,Saint-Constant · QC,80041.0,18999.0
2020 Toyota,Corolla,Laval · QC,12903.0,23999.0
2021 Chrysler,Pacifica,Laval · QC,89492.0,31499.0
2019 Audi,A4,Saint-Constant · QC,98606.0,26999.0
2019 Ford,EDGE,Saint-Constant · QC,118419.0,20999.0
2024 Mazda,CX-50,Mascouche · QC,11799.0,44995.0
2021 Chevrolet,Trailblazer,Mascouche · QC,42026.0,29495.0
2018 Kia,Forte,Laval · QC,80657.0,16499.0
2022 Kia,Forte,Mascouche · QC,50261.0,23995.0
2021 Hyundai,Elantra,Saint-Constant · QC,24246.0,21999.0
2022 Mazda,CX-5,Mascouche · QC,36130.0,31995.0
2021 Nissan,Versa,Mascouche · QC,61293.0,20995.0
2024 Mitsubishi,Outlander,Laval · QC,5200.0,36999.0
2020 Audi,A4,Blainville · QC,64000.0,27950.0
2022 Buick,Encore,Mascouche · QC,21924.0,26995.0
2024 Bmw,iX,Blainville · QC,3150.0,89673.0
2016 Volkswagen,Jetta,Laval · QC,99181.0,14499.0
2018 Chrysler,Pacifica Hybrid,Laval · QC,88714.0,29999.0
2017 Hyundai,Elantra,Saint-Hubert · QC,101699.0,14999.0
2023 Mazda,CX-50,Mascouche · QC,6554.0,43995.0
2016 Ford,Explorer,Saint-Constant · QC,73018.0,23499.0
2022 Hyundai,IONIQ 5,Mascouche · QC,55888.0,38995.0
2021 Hyundai,Kona EV,Mascouche · QC,55873.0,29995.0
2021 Chrysler,Grand Caravan,Saint-Hubert · QC,94476.0,28999.0
2021 Toyota,Camry,Saint-Hubert · QC,98047.0,22999.0
2022 Volvo,XC40 Recharge,Laval · QC,66932.0,42999.0
2021 Nissan,Qashqai,Mascouche · QC,30882.0,25995.0
2021 Jeep,Compass,Laval · QC,82849.0,26999.0
2016 Bmw,X1,Saint-Hubert · QC,79341.0,19999.0
2021 Mazda,CX-30,Mascouche · QC,29705.0,29995.0
2020 Ford,F-250,Laval · QC,91124.0,53999.0
2020 Audi,A3,Cowansville · QC,69506.0,29984.0
2021 Hyundai,Palisade,Mascouche · QC,33051.0,44995.0
2023 Nissan,Rogue,Mascouche · QC,4078.0,31995.0
2022 Chevrolet,Bolt EUV,Blainville · QC,24190.0,33950.0
2023 Kia,Sportage,Mascouche · QC,41808.0,34995.0
2022 Hyundai,Kona,Laval · QC,81324.0,23499.0
2021 Toyota,Corolla,Laval · QC,55907.0,23999.0
2018 Chevrolet,Trax,Laval · QC,120175.0,15999.0
2019 Lexus,NX,Saint-Hubert · QC,84267.0,30999.0
2021 Chrysler,Grand Caravan,Laval · QC,92036.0,27999.0
2020 Volvo,XC40,Mascouche · QC,70195.0,32995.0
2021 Volkswagen,Jetta,Laval · QC,98160.0,23499.0
2022 Gmc,Sierra 1500 LTD,Mascouche · QC,48219.0,48995.0
2021 Hyundai,Venue,Saint-Constant · QC,70071.0,20999.0
2008 Mercedes-Benz,SLK280,Cowansville · QC,100825.0,18984.0
2022 Hyundai,Venue,Mascouche · QC,29862.0,22995.0
2020 Hyundai,Elantra,Laval · QC,81442.0,20999.0
2020 Toyota,Prius Prime,Laval · QC,81215.0,24499.0
2022 Kia,Seltos,Mascouche · QC,41147.0,28995.0
2019 Kia,Forte,Saint-Constant · QC,34164.0,19999.0
2017 Cadillac,ATS,Laval · QC,82007.0,21499.0
2022 Mazda,MX-30,Mascouche · QC,19286.0,26995.0
2021 Ford,F-150,Cowansville · QC,88502.0,66984.0
2021 Ford,Escape,Saint-Hubert · QC,88362.0,22499.0
2020 Hyundai,Elantra,Laval · QC,84183.0,20699.0
2020 Mazda,Mazda3 Sport,Laval · QC,91597.0,22449.0
2023 Mazda,CX-9,Saint-Constant · QC,25900.0,38999.0
2021 Dodge,Charger,Saint-Hubert · QC,83419.0,31999.0
2023 Nissan,Qashqai,Laval · QC,7399.0,27999.0
2022 Honda,CR-V,Cowansville · QC,41832.0,35995.0
2021 Kia,Forte,Saint-Constant · QC,75959.0,21499.0
2020 Mitsubishi,Outlander,Laval · QC,83161.0,27949.0
2017 Toyota,Corolla,Saint-Constant · QC,78018.0,17999.0
2021 Kia,Sportage,Pincourt · QC,58863.0,20977.0
2022 Nissan,Kicks,Mascouche · QC,17031.0,23995.0
2020 Nissan,Rogue,Mascouche · QC,53464.0,21995.0
2021 Toyota,Camry,Laval · QC,83755.0,23999.0
2021 Nissan,Qashqai,Mascouche · QC,43384.0,23995.0
2021 Honda,CR-V,Saint-Constant · QC,67267.0,28999.0
2021 Kia,Forte,Saint-Constant · QC,91276.0,20999.0
2021 Nissan,Qashqai,Mascouche · QC,31887.0,27995.0
2020 Volvo,XC40,Saint-Constant · QC,66225.0,30499.0
2019 Toyota,Corolla,Laval · QC,66482.0,22949.0
2019 Hyundai,Ioniq Electric,Laval · QC,105282.0,20499.0
2022 Chevrolet,Silverado 1500 LTD,Laval · QC,53132.0,43999.0
2018 Kia,Forte,Saint-Constant · QC,45929.0,16499.0
2022 Toyota,Corolla,Saint-Constant · QC,20067.0,25999.0
2022 Kia,Sportage,Mascouche · QC,39185.0,29995.0
2022 Hyundai,Kona,Mascouche · QC,33879.0,25995.0
2017 Mini,Cooper Clubman,Saint-Hubert · QC,71992.0,20999.0
2023 Ford,Mustang,Laval · QC,34623.0,39499.0
2021 Volkswagen,Jetta,Saint-Constant · QC,83968.0,23999.0
2021 Volvo,XC40,Mascouche · QC,31936.0,42995.0
2024 Volkswagen,Golf Gti,Saint-Constant · QC,255.0,38499.0
2021 Hyundai,Kona Electric,Saint-Constant · QC,79249.0,26499.0
2021 Honda,Civic,Laval · QC,38515.0,24999.0
2021 Mazda,CX-30,Mascouche · QC,29710.0,26495.0
2018 Buick,Encore,Laval · QC,51011.0,19949.0
2021 Volkswagen,Jetta,Saint-Hubert · QC,76760.0,23999.0
2019 Kia,Sportage,Laval · QC,78227.0,21999.0
2023 Nissan,Rogue,Mascouche · QC,25442.0,31995.0
2020 Nissan,Qashqai,Mascouche · QC,50324.0,22995.0
2021 Mazda,CX-5,Mascouche · QC,29781.0,26995.0
2022 Hyundai,Kona,Laval · QC,78865.0,24499.0
2020 Nissan,Rogue,Saint-Hubert · QC,19876.0,25499.0
2021 Nissan,Rogue,Laval · QC,60969.0,27499.0
2017 Mercedes-Benz,GLC,Laval · QC,85285.0,27949.0
2021 Mazda,CX-3,Laval · QC,97247.0,24949.0
2020 Nissan,Kicks,Mascouche · QC,50443.0,20995.0
2022 Mitsubishi,RVR,Laval · QC,21134.0,23999.0
2017 Bmw,X5,Saint-Hubert · QC,121583.0,28999.0
2022 Genesis,GV80,Brossard · QC,17215.0,73485.0
2021 Nissan,Qashqai,Mascouche · QC,43868.0,23495.0
2020 Hyundai,Elantra,Saint-Constant · QC,71394.0,20499.0
2016 Nissan,Micra,Saint-Constant · QC,35482.0,13499.0
2022 Kia,Seltos,Saint-Eustache · QC,31141.0,23994.0
2021 Toyota,Corolla,Laval · QC,54022.0,23499.0
2021 Volvo,V60,Mascouche · QC,70338.0,40995.0
2020 Chevrolet,Equinox,Mascouche · QC,30669.0,27995.0
2021 Kia,Rio,Saint-Hubert · QC,82092.0,18999.0
2021 Hyundai,Elantra,Saint-Constant · QC,91821.0,21499.0
2016 Jeep,Cherokee,Saint-Constant · QC,110568.0,15999.0
2019 Volkswagen,Tiguan,Laval · QC,79410.0,26999.0
2023 Nissan,Sentra,Mascouche · QC,5736.0,28995.0
2022 Toyota,Corolla,Saint-Hubert · QC,58949.0,24999.0
2021 Nissan,Versa,Mascouche · QC,5706.0,21495.0
2022 Mazda,CX-3,Mascouche · QC,9527.0,25995.0
2021 Jeep,Compass,Laval · QC,29944.0,27499.0
2020 Nissan,Kicks,Mascouche · QC,62744.0,18995.0
2022 Mazda,MX-30,Mascouche · QC,8215.0,26995.0
2021 Mazda,CX-5,Mascouche · QC,57178.0,32995.0
2022 Subaru,Wrx,Laval · QC,23418.0,32999.0
2022 Kia,Sportage,Mascouche · QC,23504.0,29995.0
2020 Chevrolet,Equinox,Saint-Hubert · QC,109879.0,20499.0
2023 Nissan,Rogue,Mascouche · QC,19421.0,35995.0
2021 Kia,Sportage,Mascouche · QC,52339.0,23995.0
2019 Hyundai,Tucson,Saint-Hubert · QC,46242.0,23999.0
2020 Toyota,Prius Prime,Pincourt · QC,116859.0,20338.0
2017 Bmw,X1,Laval · QC,123427.0,18999.0
2021 Hyundai,Santa Fe,Pincourt · QC,73754.0,26990.0
2017 Audi,Q3,Cowansville · QC,62454.0,26495.0
2023 Nissan,Leaf,Mascouche · QC,4946.0,34995.0
2017 Hyundai,Accent,Laval · QC,65374.0,15499.0
2022 Mazda,MX-30,Mascouche · QC,30247.0,24995.0
2021 Mazda,Mazda3,Saint-Hubert · QC,84387.0,21999.0
2023 Hyundai,Santa Fe,Mascouche · QC,5951.0,35995.0
2020 Hyundai,Kona,Mascouche · QC,18984.0,23995.0
2022 Mini,Cooper,Saint-Hubert · QC,39669.0,25499.0
2022 Nissan,Rogue,Mascouche · QC,33318.0,27995.0
2021 Ram,1500 Classic,Mascouche · QC,38732.0,42995.0
2021 Toyota,Corolla,Laval · QC,62394.0,22999.0
2022 Nissan,Kicks,Mascouche · QC,20910.0,21495.0
2014 Kia,Rondo,Montreal · QC,97124.0,12900.0
2020 Buick,Encore,Saint-Hubert · QC,29882.0,22499.0
2021 Toyota,RAV4,Saint-Constant · QC,91923.0,28499.0
2022 Tesla,Model Y,Laval · QC,61101.0,50499.0
2019 Ford,Explorer,Saint-Hubert · QC,116612.0,26999.0
2020 Nissan,Qashqai,Mascouche · QC,54075.0,22995.0
2020 Nissan,Kicks,Mascouche · QC,43213.0,20995.0
2021 Kia,Forte,Saint-Constant · QC,82143.0,22949.0
2020 Volvo,XC60,Laval · QC,91747.0,31999.0
2022 Nissan,Leaf,Mascouche · QC,20986.0,26995.0
2021 Ram,1500 Classic,Mascouche · QC,35918.0,41995.0
2019 Hyundai,Kona,Mascouche · QC,22319.0,22995.0
2022 Tesla,Model S,Saint-Constant · QC,40449.0,99999.0
2021 Honda,CR-V,Cowansville · QC,39076.0,34295.0
2018 Mazda,Mazda3,Saint-Constant · QC,67719.0,18999.0
2021 Nissan,Sentra,Mascouche · QC,56319.0,21995.0
2018 Nissan,Versa Note,Saint-Hubert · QC,59630.0,16999.0
2021 Hyundai,Elantra,Saint-Constant · QC,77473.0,23499.0
2017 Honda,Civic Hatchback,Brossard · QC,110088.0,19955.0
2020 Chevrolet,Bolt EV,Saint-Hubert · QC,72460.0,21999.0
2021 Hyundai,Venue,Saint-Hubert · QC,83128.0,19999.0
2021 Hyundai,Venue,Saint-Hubert · QC,77681.0,20999.0
2022 Mazda,Mazda3 Sport,Mascouche · QC,34751.0,33995.0
2020 Mercedes-Benz,CLA250,Laval · QC,50317.0,39995.0
2021 Hyundai,Kona,Mascouche · QC,48370.0,22995.0
2019 Honda,CR-V,Pincourt · QC,38888.0,26995.0
2019 Audi,Q5,Laval · QC,90537.0,25499.0
2018 Toyota,Sienna,Saint-Constant · QC,117241.0,30949.0
2022 Mitsubishi,Eclipse Cross,Laval · QC,75211.0,22999.0
2020 Hyundai,Elantra,Saint-Constant · QC,15281.0,21999.0
2019 Hyundai,Ioniq,Mascouche · QC,73168.0,19995.0
2017 Dodge,Journey,Laval · QC,85929.0,18949.0
2022 Nissan,Rogue,Mascouche · QC,30802.0,31995.0
2019 Hyundai,Santa Fe,Saint-Hubert · QC,82768.0,24999.0
2022 Nissan,Leaf,Mascouche · QC,7690.0,27995.0
2021 Mazda,CX-5,Mascouche · QC,55704.0,32500.0
2019 Nissan,Micra,Saint-Constant · QC,18535.0,17499.0
2024 Mazda,Mazda3 Sport,Mascouche · QC,344.0,35495.0
2018 Volvo,XC60,Laval · QC,106404.0,28999.0
2023 Chevrolet,Trailblazer,Pincourt · QC,15400.0,26391.0
2022 Toyota,Corolla,Laval · QC,68878.0,24499.0
2019 Hyundai,Ioniq Electric,Laval · QC,115771.0,17999.0
2021 Jeep,Wrangler,Blainville · QC,42000.0,36950.0
2021 Toyota,Corolla,Saint-Constant · QC,93960.0,21999.0
2022 Nissan,Rogue,Mascouche · QC,32792.0,31995.0
2020 Volvo,S60,Mascouche · QC,32884.0,34995.0
2018 Nissan,Sentra,Laval · QC,74439.0,16999.0
2020 Mitsubishi,Outlander,Mascouche · QC,32619.0,29995.0
2018 Tesla,Model S,Cowansville · QC,48092.0,60995.0
2023 Mazda,MX-30,Mascouche · QC,9707.0,30995.0
2017 Nissan,Micra,Saint-Hubert · QC,123539.0,11499.0
2022 Nissan,Leaf,Saint-Constant · QC,55171.0,21499.0
2019 Dodge,Grand Caravan,Laval · QC,117809.0,24999.0
2021 Gmc,Sierra 1500,Mascouche · QC,38951.0,39995.0
2019 Honda,Civic,Pincourt · QC,81247.0,19995.0
2016 Ford,Mustang,Laval · QC,105680.0,23999.0
2017 Kia,Niro Hybrid,Saint-Constant · QC,98060.0,19999.0
2018 Ford,Escape,Saint-Hubert · QC,73151.0,18499.0
2023 Ford,F-550,Cowansville · QC,15.0,91279.0
2021 Ford,Mustang Mach-E,Cowansville · QC,68160.0,49984.0
2019 Volvo,S60,Laval · QC,121344.0,26999.0
2020 Mazda,Mazda3,Mascouche · QC,49245.0,25995.0
2021 Volkswagen,Golf Gti,Laval · QC,79173.0,28499.0
2021 Toyota,RAV4,Saint-Constant · QC,89236.0,28999.0
2023 Mitsubishi,RVR,Saint-Constant · QC,11158.0,25499.0
2018 Mitsubishi,Outlander,Saint-Hubert · QC,83608.0,19999.0
2022 Nissan,Rogue,Mascouche · QC,17348.0,32500.0
2021 Chrysler,Pacifica Hybrid,Saint-Hubert · QC,62000.0,44999.0
2021 Toyota,4Runner,Cowansville · QC,70822.0,48495.0
2022 Buick,Encore,Mascouche · QC,15922.0,29995.0
2017 Ford,Escape,Pincourt · QC,127406.0,14490.0
2020 Chevrolet,Bolt EV,Saint-Constant · QC,57910.0,22999.0
2021 Kia,Forte,Saint-Constant · QC,59298.0,21999.0
2019 Toyota,RAV4,Brossard · QC,62000.0,37985.0
2022 Dodge,Durango,Laval · QC,18235.0,50999.0
2021 Nissan,Versa,Mascouche · QC,29754.0,22500.0
2016 Gmc,Yukon,Saint-Hyacinthe · QC,173371.0,32894.0
2022 Volkswagen,Taos,Saint-Constant · QC,75698.0,23499.0
2020 Kia,Soul,Mascouche · QC,26219.0,21995.0
2018 Bmw,4 Series,Saint-Constant · QC,94104.0,24999.0
2018 Volkswagen,Golf Gti,Laval · QC,118985.0,23449.0
2017 Mazda,CX-5,Laval · QC,133055.0,21449.0
2017 Volkswagen,Jetta Sedan,Saint-Hubert · QC,72601.0,16449.0
2022 Chevrolet,Equinox,Laval · QC,53611.0,25499.0
2020 Nissan,Murano,Mascouche · QC,28761.0,32995.0
2018 Mitsubishi,Outlander PHEV,Saint-Hubert · QC,109317.0,23449.0
2016 Chevrolet,Silverado 1500,Saint-Hubert · QC,153435.0,24999.0
2021 Chevrolet,Bolt EV,Mascouche · QC,30399.0,26995.0
2016 Nissan,Sentra,Saint-Constant · QC,111018.0,15499.0
2019 Volvo,XC90,Mascouche · QC,45391.0,43995.0
2019 Volkswagen,Golf,Saint-Constant · QC,62693.0,20499.0
2019 Buick,Envision,Saint-Hubert · QC,79627.0,25499.0
2020 Hyundai,Elantra,Saint-Constant · QC,80870.0,19999.0
2020 Honda,Insight,Cowansville · QC,63250.0,27999.0
2019 Infiniti,Qx60,Saint-Hubert · QC,105743.0,27499.0
2021 Bmw,3 Series,Saint-Hubert · QC,81628.0,31999.0
2019 Subaru,Wrx,Laval · QC,103921.0,25949.0
2022 Nissan,Kicks,Mascouche · QC,20726.0,22495.0
2022 Volvo,XC60,Mascouche · QC,65199.0,44995.0
2017 Volvo,XC90 Hybrid,Laval · QC,83651.0,34999.0
2022 Kia,Niro,Mascouche · QC,65758.0,31995.0
2022 Nissan,Versa,Mascouche · QC,29858.0,23500.0
2016 Jeep,Cherokee,Laval · QC,104537.0,17499.0
2021 Volkswagen,ID.4,Saint-Constant · QC,49683.0,36999.0
2021 Mazda,Mazda3 Sport,Mascouche · QC,56944.0,25495.0
2022 Hyundai,Kona,Mascouche · QC,31173.0,26995.0
2010 Hyundai,Accent,Pincourt · QC,191123.0,3699.0
2021 Kia,Forte,Laval · QC,74982.0,22949.0
2013 Mazda,CX-5,Pincourt · QC,128949.0,12477.0
2021 Kia,Sportage,Mascouche · QC,52652.0,23995.0
2019 Kia,Rio 5,Laval · QC,88198.0,16499.0
2019 Volkswagen,Jetta,Laval · QC,135722.0,17949.0
2019 Nissan,Leaf,Mascouche · QC,62048.0,21995.0
2020 Hyundai,Kona,Mascouche · QC,51037.0,22995.0
2019 Lexus,NX,Laval · QC,87518.0,30999.0
2019 Dodge,Grand Caravan,Saint-Constant · QC,136488.0,20499.0
2022 Mazda,CX-3,Mascouche · QC,34546.0,24995.0
2021 Volkswagen,Golf,Saint-Constant · QC,82981.0,23999.0
2020 Hyundai,Kona,Brossard · QC,89204.0,18985.0
2020 Mitsubishi,RVR,Saint-Constant · QC,80589.0,19499.0
2018 Mercedes-Benz,GLC,Saint-Constant · QC,122789.0,29949.0
2018 Honda,CR-V,Saint-Constant · QC,118156.0,24999.0
2017 Chevrolet,Cruze,Saint-Hubert · QC,69453.0,15999.0
2021 Mitsubishi,RVR,Saint-Constant · QC,91199.0,19999.0
2023 Nissan,Rogue,Mascouche · QC,13305.0,38995.0
2019 Audi,A4,Cowansville · QC,76801.0,31984.0
2022 Mazda,CX-9,Mascouche · QC,26088.0,36995.0
2019 Chevrolet,Trax,Saint-Constant · QC,74748.0,19499.0
2019 Dodge,Grand Caravan,Cowansville · QC,71515.0,27984.0
2021 Ram,1500 Classic,Mascouche · QC,24471.0,42995.0
2023 Buick,Encore,Mascouche · QC,19626.0,28995.0
2017 Kia,Forte,Saint-Hubert · QC,88277.0,14999.0
2021 Mercedes-Benz,GLB35 AMG,Cowansville · QC,44008.0,52984.0
2021 Nissan,Sentra,Laval · QC,86535.0,21999.0
2021 Dodge,Charger,Saint-Constant · QC,85810.0,30499.0
2016 Kia,Forte,Saint-Hubert · QC,99197.0,15949.0
2020 Hyundai,Santa Fe,Laval · QC,60918.0,29999.0
2020 Chevrolet,Spark,Mascouche · QC,42531.0,16995.0
2016 Kia,Forte Koup,Saint-Constant · QC,88160.0,16449.0
2019 Hyundai,Tucson,Saint-Eustache · QC,156281.0,17993.0
2016 Bmw,X3,Saint-Constant · QC,113694.0,18999.0
2023 Nissan,Leaf,Mascouche · QC,10865.0,31995.0
2017 Kia,Rio,Laval · QC,53695.0,16499.0
2021 Chevrolet,Spark,Mascouche · QC,39348.0,17995.0
2020 Chevrolet,Spark,Saint-Constant · QC,93694.0,16999.0
2021 Kia,Soul,Laval · QC,79254.0,20499.0
2021 Kia,Soul,Saint-Constant · QC,54256.0,21499.0
2020 Nissan,Qashqai,Saint-Constant · QC,56785.0,21499.0
2023 Chevrolet,Trailblazer,Mascouche · QC,23946.0,29995.0
2020 Chevrolet,Camaro,Laval · QC,41188.0,32999.0
2020 Bmw,M4,Cowansville · QC,13908.0,76999.0
2019 Honda,Civic Hatchback,Saint-Hubert · QC,139140.0,18999.0
2020 Honda,Civic,Laval · QC,18358.0,24499.0
2016 Mazda,CX-5,Pincourt · QC,69847.0,17477.0
2018 Hyundai,Elantra,Saint-Hubert · QC,76493.0,16999.0
2022 Volkswagen,Taos,Laval · QC,41572.0,28999.0
2020 Nissan,Kicks,Mascouche · QC,32768.0,20995.0
2022 Nissan,Kicks,Mascouche · QC,31811.0,23995.0
2018 Mazda,Mazda3 Sport,Saint-Hubert · QC,54264.0,20999.0
2023 Dodge,Charger,Pincourt · QC,17538.0,68743.0
2020 Mazda,Mazda3 Sport,Saint-Hubert · QC,92091.0,22499.0
2022 Hyundai,Palisade,Mascouche · QC,62308.0,45995.0
2022 Chevrolet,Silverado 1500 LTD,Mascouche · QC,48064.0,44995.0
2021 Hyundai,Venue,Saint-Constant · QC,77816.0,20499.0
2021 Chevrolet,Spark,Laval · QC,49043.0,18999.0
2017 Mazda,Mazda3,Pincourt · QC,119350.0,13977.0
2017 Buick,Encore,Laval · QC,124631.0,16999.0
2021 Chrysler,Pacifica,Saint-Hubert · QC,84900.0,31499.0
2017 Honda,Civic,Saint-Constant · QC,112571.0,23499.0
2018 Audi,S5,Cowansville · QC,148938.0,31999.0
2018 Volkswagen,Golf Gti,Saint-Hubert · QC,99901.0,22999.0
2022 Mazda,MX-30,Mascouche · QC,22744.0,26995.0
2018 Subaru,Outback,Pincourt · QC,89062.0,23995.0
2023 Hyundai,Kona,Mascouche · QC,10452.0,27995.0
2022 Kia,Niro,Mascouche · QC,35277.0,35995.0
2019 Bmw,2 Series,Laval · QC,56238.0,42999.0
